note_count,primary_tag,secondary_tags,blog_name,post_body,date
1391,Palestine,['help gaza'  'save gaza'  'free gaza'  'free palestine'  'rafah'  'all eyes on rafah'  'spotlighted fundraisers'  'signal boost'  'mutual aid'],finalgirlabigailhobbs,Save Wafaa’s Children and Grandchildren Hi all in light of Wafaa’s account getting shadowbanned for the second time this month (as of July 14 the issue is now resolved) I would like to post again about the situation Wafaa’s family is in. Wafaa’s campaign is verified by Hussein (el-shab-hussein) and Nairuz (nabulsi) on their spreadsheet her family is #171.  Wafaa is a woman in her 40s who had to evacuate by herself to Egypt in February because of her own unstable medical condition for treatment she has not seen the rest of her family for nearly five months. Wafaa is the mother to 6 talented and hardworking daughters as well as a grandmother to four grandchildren (including one newborn grandson whose mother suffered from an untreated chest wound from iof shrapnel whilst giving birth to him).  Two weeks ago Wafaa received the news that her beloved sister and her niece were martyred within days of each other due to escalating military activity by the occupation.  One week ago Wafaa’s family witnessed their family home which they have just finished renovating to accommodate their grandchildren as well as their family shop get repeatedly bombed by iof drones. They have been damaged since the start of the invasion but now are completely reduced to rubble. This was the family’s only source of income.  Wafaa’s family have been displaced countless times since the start of the invasion and now are forced to stay in this militarily volatile area (especially after the massacre at the Mawasi camp in Khan Younis early this morning where people congregate to find food and water for their families).   Multiple of Wafaa’s daughters and grandchildren are suffering from painful bouts of abdominal pain and fever because of hepatitis from unclean water. Wafaa told me her infant grandson is malnourished because his mother have stopped producing breast milk from disease and stress and milk formula is scarce and extremely expensive in Gaza.  The situation is extremely dire please help Wafaa continue to raise money for her beloved children and grandchildren’s evacuation fund while she try and provide them with daily living expenses. Her campaign has slowed down drastically in the recent days.  We only helped Wafaa raise €30 in the past hour please spread this campaign and donate whatever you can. Every small donation when added up can make an incredible difference. €31134 raised of €50000 goal as of July 13 afternoonDonate to Please save Waffaa and her children from Gaza organized by Yasmin Hadscho,2024-07-13 21:59:47 GMT
3034,Palestine,['dp'  'gaza'  'free palestine'],fairuzfan,I’m holding another donation match for @abo-ataa !!! He’s been hard at work on @helpgazachildren but my internet has been spotty so I haven’t been able to upload updates. Please consider helping him and his family out everyone!    Same as last time if you can spare €5-€10 please consider donating to Hussam’s evacuation fund!!!,2024-07-13 21:53:22 GMT
0,Palestine,['free gaza'  'share'  'urgent'  'free palestine'  'reblog'  'please share'  'donate'  'reblog to boost'  'gofundme'],avalon99,Donate or Share ‼️Donate to Help your Gazan brother resuscitate his life and future organized by Alaa Sabagh,2024-07-13 22:55:38 GMT
28,Palestine,['gaza'  'disability'  'disability pride month'  'help gaza'  'gaza genocide'  'mobility aids'  'khan younis'  'eyes on rafah'  'disabled'  'wheelchair'  'wheelchair user'  'paraplegic'  'free palestine'  'palestina libre'  'falasteen'  'free gaza'  'disability pride'  'from the river to the sea'  'stop gaza genocide'  'actually disabled'  'cripple punk'  'accessibility'],agnder,Donate to Help Munis and His Mother organized by Graham Hennessy  £2059 / £10000 Munis is a 30yo paraplegic wheelchair user from Khan Younis. Munis and his family are displaced and in danger from israeli attacks. his electric wheelchair/scooter was damaged by an israeli incendiary device. his family’s home has been destroyed. he told me today (7/13) that bombs are dropping near them and there is nowhere safe to go.  moving constantly to escape bombings navigating streets filled with rubble and bodies and traveling and standing in line for hours to get necessities are extremely difficult even without any mobility limitations. Munis’s mother is also a wheelchair user a stroke survivor.  losing access to proper mobility aids is life threatening in the best of circumstances. losing access to a power wheelchair during a genocide on top of constant displacement and unnavigable streets puts Munis at severe risk. he is fundraising to replace his electric wheelchair and rebuild his family’s house but donations have been very slow. he is at 20% of a very modest goal. Munis asked me to share his fundraiser with disability groups and organizations — i’m not particularly connected but there is a strong network of disabled folks on here that i know can help spread this! since first sharing the fundraiser on tumblr (7/10) it’s received 2 new donations after over a week of nothing.  for disability pride/wrath month please help our disabled peer in Palestine survive - share this widely and donate as you can! please also read Munis’s own words on his gofundme page.  ALTALT,2024-07-13 22:54:13 GMT
1,Palestine,['isreal'  'free palestine'  'from the river to the sea palestine will be free'  'save palestine'],catfoxposts-blog,Didn’t America give over $25 Billion to Isreal? How do you blow money that quickly?,2024-07-13 22:52:30 GMT
0,Palestine,['free gaza'  'free palestine'  'gaza'  'israel is committing genocide'  'gaza genocide'  'gaza strip'],the-name-i-want-was-taken,FAR MEDIA on Instagram: “Former Israeli soldier admits to Mehdi Hasan about the Israeli forces either indiscriminately or deliberately bombi,2024-07-13 22:50:31 GMT
6,Palestine,['free palestine'  'free gaza'  'gaza genocide'  'palestinian genocide'  'ceasefire'  'فلسطين 🇵🇸'  "don't stop talking about palestine 🇵🇸"],hctub-rlbmut,Israel bombed the crowded area of the tents of the displaced in Gaza specifically in Khan Younis just a couple of hours ago. Please do not stop talking about Gaza!!,2024-07-13 23:58:25 GMT
141,Palestine,['free gaza'  'free palestine'  'gaza'  'trump'  'dungeon meshi'  'dead boy detectives'],tadpoledyke,Oh my god how could they miss Anyway   Donate to Help my family from gaza have a safe &amp; secure life organized by Aya Khalil  Aya Khalil is a mother from Gaza I’ve been in touch with and her fundraiser has barely moved at all.   Please reblog blow this up get people to donate.   She’s already lost one of her brothers and could not even visit where he was buried.   I know there’s so many fundraisers I know.      @nogender-onlystars @thottacelli @thecolorsfucked,2024-07-13 23:58:05 GMT
612,Palestine,['free palestine'  'donate palestine'  'gaza'  'donation'  'go fund me'  'gofundme'],papabay,PLEASE DONATE OR SHARE! Hi guys it’s bay!  Ahmed Al Bardini has asked if I can share his gofundme as he desperately needs funds for him and his family to create shelter. They have been devastated by Israhell’s attacks on Gaza and is caring for his younger sister who is paralyzed. She needs $150 worth of oxygen every week and her situation is dire.    Every donation and share counts and is beyond appreciated! Thankyou!  Donate to Help Ahmed from Gaza build a tent and escape Gaza organized by Viv Srinath,2024-07-13 23:41:04 GMT
0,Palestine,['free palestine'  'mutual aid'  'evacuation funds'],christopher-lee-big-naturals,Donate to Help Shahd in Gaza! organized by Shahed Muhammad  I’m posting this on behalf of @shahednhall,2024-07-14 00:59:44 GMT
18411,Palestine,['my posts'  'july 2024'],cakemadeofbacon,Don’t let the assassination attempt take away attention from the massacres happening in Palestine more than three hundred people were martyred today,2024-07-14 00:58:02 GMT
0,Palestine,['gaza'  'palestine freedom'  'pray for palestine'  'save palestine'  'viva viva palestina'],silly-fox-and-its-stuffies,hey anyone wanna help me plan a Palestine protest??,2024-07-14 00:56:50 GMT
0,Palestine,['free palestine'  'fuck israel'  'gaza'  'freepalastine🇵🇸'  'free gaza'  'gazaunderattack'  'ceasefire'  'instagram'],monachopsis-people,body &gt; iframe { min-width: auto !important }        View this post on Instagram            A post shared by EveryDayPalestine (@everydaypalestine),2024-07-14 00:53:39 GMT
10,Palestine,['human rights'  'free palestine'  'gaza'  'israel'  'free gaza'  'gaza genocide'  'gaza esims'  'esims for gaza'  'esims for palestine'  'signal boost'  'mutual aid'  'gaza mutual aid'  'gaza fundraiser'  'communication'],rebel-girl-queen-of-my-world,Please go to https://gazaesims.com and follow their guidelines to send desperately-needed ESIMS to Gaza!   eSims For Gaza,2024-07-14 01:59:13 GMT
0,Palestine,['free palestine'  'free gaza'  'gaza genocide'],ieatkeyboard,Remember kids,2024-07-14 01:53:03 GMT
568,Palestine,['gaza go fund me'  'gofundme'  'gaza'  'gaza genocide'  'donald trump'  'my post'  'trump shooting'],fancyhandsbakery,ALTView on Twitter  Please donate and share. Their goal is in sight.,2024-07-14 01:42:53 GMT
6,Palestine,['gaza'  'gaza genocide'  'my post'  'twitter'  'gaza go fund me'  'gaza gofundme'  'gofundme'],fancyhandsbakery,ALTView on Twitter  Please donate and share. They are so close to their goal.,2024-07-14 01:40:13 GMT
0,Palestine,["neon's void"  'it is not a bad thing to give attention to 1 thing at a time btw'  "i just think we've had a lull and no more info is out"],styrofauxm,https://www.reuters.com/world/middle-east/dozens-palestinians-killed-or-wounded-israeli-attack-khan-younis-hamas-says-2024-07-13/  Reuters credibility/bias  If you have a moment please read this other developing story. It’s easy to get swept up by one news story but this probably would have been the biggest and absolutely needs attention.,2024-07-14 01:39:57 GMT
33,Palestine,['germany'  'germany news'  'israel'  'israeli occupation'  'palestine news'  'palestine protest'  'pro palestine protest'  'protests'  'german protests'  'gaza'  'gaza protests'  'politics'  'news'  'geopolitics'  'international news'  'global news'  'world news'  'war'  'breaking news'  'current events'  'middle east'  'protesters'  'german police'  'german politics'  'arms sales'  'german arms sales'],workersolidarity,🇩🇪 🚨 GERMAN POLICE CONTINUE BIDDING OF THE ZIONIST ENTITY    📹 Scenes from Berlin in the German capital where Pro-Palestine protesters are assaulted and dragged by the German Police who do the bidding of the Zionist entity.   The German government has consistently supported the Israeli entity’s ongoing genocide in the Gaza Strip being the second largest provider of arms for the Israeli occupation army.        #source  #videosource  @WorkerSolidarityNews,2024-07-14 02:51:42 GMT
2,Palestine,['palestine news'  'gaza'  'free palestine'  'palestine updates'  'free gaza'  'news'  'north gaza'  'khan younis'],palestinews,JULY 14 2024 EVENING RECAP  ALTGaza live: 90 Palestinians killed in Israeli ‘massacres’ in Khan Younis and Gaza City,2024-07-14 02:46:59 GMT
0,Palestine,['free gaza'  'free palestine'  'gaza'  'from the river to the sea palestine will be free'  'live'  'donate'],kakashis-kunoichi,TikTok - Make Your Day,2024-07-14 02:40:53 GMT
10,Palestine,['politics'  'us politics'  'free palestine'  'gaza'  'free gaza'  'current events'  'american politics'  'election 2024'  'voting'  'queer rights'  'gay rights'  'trans rights'  'queer'  'gay'  'trans'  'vote blue'  'please vote'  "don't let him win"  'if he wins'  'stand for freedom'  "don't let him take that away"],akaritheotaku,Regarding what happened today I just want to say to anyone who takes a second to see it that it is okay to be scared. Trump is going to be martyred and the right will rally behind him harder than they ever have. It is scary and it is okay to be scared. However now is not the time to get caught up in the situation. Now more then ever you need to VOTE. If you can vote do it. Make sure he doesn’t get into office and make sure this country stays free.  There is a very real possibility that he will be elected into office. It is scary and I pray to any God listening that he does not but if he does we can not lay in defeat and run.  If he is elected I beg you never stop fighting for freedom. For your rights. Fight for queer rights fight for equality fight for Palestine fight to make this world a good place for everyone in it. Fight for victims for those who have died for their causes for those who die now. Now is not the time to lay down and cry now is the time to STAND! NEVER LET ANYONE TAKE YOUR FREEDOM! No matter what happens we have to stand strong.     Check Voter Registration Deadlines and Laws in Your State  Donate today | UNRWA  Human Rights Campaign  Advocates for Trans Equality | Fighting for legal and political rights of transgender people in America,2024-07-14 03:59:03 GMT
